YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Age(years),GeoLocation,Stratification1,StratificationCategoryId1,StratificationID1
2012,2012,WI,Wisconsin,30.9,35 - 44,"(44.39319117400049, -89.81637074199966)",35 - 44,AGEYR,AGEYR3544
2012,2012,WI,Wisconsin,34.4,45 - 54,"(44.39319117400049, -89.81637074199966)",45 - 54,AGEYR,AGEYR4554
2012,2012,WI,Wisconsin,36.6,55 - 64,"(44.39319117400049, -89.81637074199966)",55 - 64,AGEYR,AGEYR5564
2012,2012,WI,Wisconsin,29.5,65 or older,"(44.39319117400049, -89.81637074199966)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,WI,Wisconsin,14.4,18 - 24,"(44.39319117400049, -89.81637074199966)",18 - 24,AGEYR,AGEYR1824
2013,2013,WI,Wisconsin,25.1,25 - 34,"(44.39319117400049, -89.81637074199966)",25 - 34,AGEYR,AGEYR2534
2013,2013,WI,Wisconsin,33.5,35 - 44,"(44.39319117400049, -89.81637074199966)",35 - 44,AGEYR,AGEYR3544
2013,2013,WI,Wisconsin,33.6,45 - 54,"(44.39319117400049, -89.81637074199966)",45 - 54,AGEYR,AGEYR4554
2013,2013,WI,Wisconsin,34.9,55 - 64,"(44.39319117400049, -89.81637074199966)",55 - 64,AGEYR,AGEYR5564
2013,2013,WI,Wisconsin,32.5,65 or older,"(44.39319117400049, -89.81637074199966)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,WI,Wisconsin,16.7,18 - 24,"(44.39319117400049, -89.81637074199966)",18 - 24,AGEYR,AGEYR1824
2014,2014,WI,Wisconsin,31.7,25 - 34,"(44.39319117400049, -89.81637074199966)",25 - 34,AGEYR,AGEYR2534
2014,2014,WI,Wisconsin,36.4,35 - 44,"(44.39319117400049, -89.81637074199966)",35 - 44,AGEYR,AGEYR3544
2014,2014,WI,Wisconsin,32.5,45 - 54,"(44.39319117400049, -89.81637074199966)",45 - 54,AGEYR,AGEYR4554
2014,2014,WI,Wisconsin,36,55 - 64,"(44.39319117400049, -89.81637074199966)",55 - 64,AGEYR,AGEYR5564
2014,2014,WI,Wisconsin,30.3,65 or older,"(44.39319117400049, -89.81637074199966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,WI,Wisconsin,14.1,18 - 24,"(44.39319117400049, -89.81637074199966)",18 - 24,AGEYR,AGEYR1824
2015,2015,WI,Wisconsin,29.3,25 - 34,"(44.39319117400049, -89.81637074199966)",25 - 34,AGEYR,AGEYR2534
2015,2015,WI,Wisconsin,31.9,65 or older,"(44.39319117400049, -89.81637074199966)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,WI,Wisconsin,33.7,55 - 64,"(44.39319117400049, -89.81637074199966)",55 - 64,AGEYR,AGEYR5564
2015,2015,WI,Wisconsin,34.3,35 - 44,"(44.39319117400049, -89.81637074199966)",35 - 44,AGEYR,AGEYR3544
2015,2015,WI,Wisconsin,36.5,45 - 54,"(44.39319117400049, -89.81637074199966)",45 - 54,AGEYR,AGEYR4554
2011,2011,WY,Wyoming,12.6,18 - 24,"(43.23554134300048, -108.10983035299967)",18 - 24,AGEYR,AGEYR1824
2011,2011,WY,Wyoming,25.1,25 - 34,"(43.23554134300048, -108.10983035299967)",25 - 34,AGEYR,AGEYR2534
2011,2011,WY,Wyoming,28.7,35 - 44,"(43.23554134300048, -108.10983035299967)",35 - 44,AGEYR,AGEYR3544
2011,2011,WY,Wyoming,29.3,45 - 54,"(43.23554134300048, -108.10983035299967)",45 - 54,AGEYR,AGEYR4554
2011,2011,WY,Wyoming,31.8,55 - 64,"(43.23554134300048, -108.10983035299967)",55 - 64,AGEYR,AGEYR5564
2011,2011,WY,Wyoming,20.4,65 or older,"(43.23554134300048, -108.10983035299967)",65 or older,AGEYR,AGEYR65PLUS
2012,2012,WY,Wyoming,26.6,45 - 54,"(43.23554134300048, -108.10983035299967)",45 - 54,AGEYR,AGEYR4554
2012,2012,WY,Wyoming,32.1,55 - 64,"(43.23554134300048, -108.10983035299967)",55 - 64,AGEYR,AGEYR5564
2012,2012,WY,Wyoming,14.6,18 - 24,"(43.23554134300048, -108.10983035299967)",18 - 24,AGEYR,AGEYR1824
2012,2012,WY,Wyoming,23,25 - 34,"(43.23554134300048, -108.10983035299967)",25 - 34,AGEYR,AGEYR2534
2012,2012,WY,Wyoming,29.1,35 - 44,"(43.23554134300048, -108.10983035299967)",35 - 44,AGEYR,AGEYR3544
2012,2012,WY,Wyoming,20.5,65 or older,"(43.23554134300048, -108.10983035299967)",65 or older,AGEYR,AGEYR65PLUS
2013,2013,WY,Wyoming,17.1,18 - 24,"(43.23554134300048, -108.10983035299967)",18 - 24,AGEYR,AGEYR1824
2013,2013,WY,Wyoming,29.9,25 - 34,"(43.23554134300048, -108.10983035299967)",25 - 34,AGEYR,AGEYR2534
2013,2013,WY,Wyoming,29.8,35 - 44,"(43.23554134300048, -108.10983035299967)",35 - 44,AGEYR,AGEYR3544
2013,2013,WY,Wyoming,30.8,45 - 54,"(43.23554134300048, -108.10983035299967)",45 - 54,AGEYR,AGEYR4554
2013,2013,WY,Wyoming,32.7,55 - 64,"(43.23554134300048, -108.10983035299967)",55 - 64,AGEYR,AGEYR5564
2013,2013,WY,Wyoming,23.4,65 or older,"(43.23554134300048, -108.10983035299967)",65 or older,AGEYR,AGEYR65PLUS
2014,2014,WY,Wyoming,23.5,18 - 24,"(43.23554134300048, -108.10983035299967)",18 - 24,AGEYR,AGEYR1824
2014,2014,WY,Wyoming,25.4,25 - 34,"(43.23554134300048, -108.10983035299967)",25 - 34,AGEYR,AGEYR2534
2014,2014,WY,Wyoming,36.8,35 - 44,"(43.23554134300048, -108.10983035299967)",35 - 44,AGEYR,AGEYR3544
2014,2014,WY,Wyoming,31.9,45 - 54,"(43.23554134300048, -108.10983035299967)",45 - 54,AGEYR,AGEYR4554
2014,2014,WY,Wyoming,34.2,55 - 64,"(43.23554134300048, -108.10983035299967)",55 - 64,AGEYR,AGEYR5564
2014,2014,WY,Wyoming,24.7,65 or older,"(43.23554134300048, -108.10983035299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,WY,Wyoming,20.4,18 - 24,"(43.23554134300048, -108.10983035299967)",18 - 24,AGEYR,AGEYR1824
2015,2015,WY,Wyoming,27.3,65 or older,"(43.23554134300048, -108.10983035299967)",65 or older,AGEYR,AGEYR65PLUS
2015,2015,WY,Wyoming,27.4,25 - 34,"(43.23554134300048, -108.10983035299967)",25 - 34,AGEYR,AGEYR2534
2015,2015,WY,Wyoming,31.1,45 - 54,"(43.23554134300048, -108.10983035299967)",45 - 54,AGEYR,AGEYR4554
2015,2015,WY,Wyoming,32.6,35 - 44,"(43.23554134300048, -108.10983035299967)",35 - 44,AGEYR,AGEYR3544
2015,2015,WY,Wyoming,33.7,55 - 64,"(43.23554134300048, -108.10983035299967)",55 - 64,AGEYR,AGEYR5564
